,CustomerID,Age,AvgMonthlyGBDownload,AvgMonthlyLongDistanceCharges,ChurnCategory,ChurnReason,ChurnScore,City,CLTV,Country,Latitude,Longitude,Married,Referrals,Population,ReferredFriend,SatisfactionScore,StreamingMusic,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRefunds,TotalRevenue,UnlimitedData,ZipCode
3164,8944-AILEF,26,0,39.84,,,67,Keyes,2483,United States,37.555631,-120.911653,Yes,1,2130,Yes,'5',No,0,597.6,0.0,938.45,No,'95328'
3165,3272-VUHPV,24,59,31.86,,,21,Whittier,3135,United States,33.972119,-118.020188,Yes,10,26265,Yes,'5',No,30,254.88,0.0,686.38,No,'90602'
3166,3597-YASZG,73,13,39.34,,,27,Tustin,5004,United States,33.738543,-117.785046,Yes,3,17494,Yes,'4',No,0,2753.8,0.0,10103.15,Yes,'92782'
3167,4343-EJVQB,48,23,1.67,,,51,Mariposa,2463,United States,37.526791,-119.99437,No,0,10226,No,'4',No,0,11.69,0.0,545.29,Yes,'95338'
3168,8461-EFQYM,36,0,46.18,,,23,San Jose,2997,United States,37.233226,-121.78809,No,0,10155,No,'3',No,0,1754.84,35.61,2633.63,No,'95119'
3169,9888-ZCUMM,48,19,0.0,,,77,Los Angeles,4120,United States,34.028735,-118.317236,Yes,3,47143,Yes,'4',Yes,0,0.0,0.0,3845.45,Yes,'90018'
3170,8780-IXSTS,53,3,1.15,Competitor,Competitor made better offer,71,San Diego,5656,United States,32.787836,-117.232376,No,0,46086,No,'1',No,0,6.9,0.0,528.2,Yes,'92109'
3171,5047-LHVLY,68,12,39.78,Competitor,Competitor made better offer,91,San Diego,3438,United States,32.898613,-117.202937,No,0,4258,No,'2',No,0,39.78,0.0,89.93,Yes,'92121'
3172,5365-LLFYV,43,29,5.47,,,65,Penryn,2245,United States,38.859093,-121.182872,No,0,2048,No,'3',No,0,10.94,0.0,116.54,Yes,'95663'
3173,7234-KMNRQ,21,0,8.38,,,28,Pacific Palisades,4345,United States,34.079449,-118.548306,No,0,22548,No,'5',No,0,33.52,0.0,106.97,No,'90272'
3174,7783-YKGDV,49,14,16.07,Price,Lack of affordable download/upload speed,76,March Air Reserve Base,2538,United States,33.888323,-117.277533,No,0,1005,No,'1',Yes,0,192.84,0.0,1431.29,Yes,'92518'
3175,6806-YDEUL,67,0,2.03,,,77,Sacramento,3288,United States,38.550722,-121.457314,No,0,14966,No,'3',No,0,12.18,0.0,118.98,No,'95817'
3176,8496-EJAUI,47,14,1.79,Attitude,Attitude of support person,89,Tujunga,2251,United States,34.296574,-118.244839,No,0,26753,No,'3',No,130,34.01,0.0,1588.51,No,'91042'
3177,0442-ZXKVS,79,12,43.71,,,45,Denair,4337,United States,37.524721,-120.757977,Yes,2,5513,Yes,'3',No,0,2360.34,0.0,8791.39,Yes,'95316'
3178,8387-MOJJT,53,18,34.02,Competitor,Competitor made better offer,82,Nubieber,5396,United States,41.082472,-121.195215,Yes,1,240,Yes,'1',No,0,1428.84,0.0,4812.84,Yes,'96068'
3179,8722-NGNBH,25,59,0.0,Competitor,Competitor had better devices,80,Walnut,3125,United States,34.018354,-117.85492,No,0,45118,No,'1',Yes,0,0.0,0.0,223.45,Yes,'91789'
3180,4452-ROHMO,64,0,39.49,,,38,San Diego,2722,United States,33.000269,-117.072093,No,0,42733,No,'3',No,0,592.35,0.0,923.95,No,'92128'
3181,1442-BQPVU,33,28,0.0,,,71,Culver City,2876,United States,33.993991,-118.39704,No,0,31963,No,'4',No,0,0.0,0.0,357.15,Yes,'90230'
3182,6156-UZDLF,19,41,45.09,,,77,Pleasant Hill,5689,United States,37.95338,-122.076886,No,0,32685,No,'3',No,20,1172.34,0.0,3466.44,No,'94523'
3183,3935-TBRZZ,54,0,15.33,,,80,Twentynine Palms,3037,United States,34.457829,-116.139589,Yes,10,14104,Yes,'3',No,0,674.52,0.0,1785.02,No,'92278'
3184,2325-WINES,44,28,14.21,,,60,Littlerock,2335,United States,34.505273,-117.955054,No,0,11198,No,'4',Yes,0,454.72,0.0,3871.57,Yes,'93543'
3185,1084-UQCHV,35,18,27.97,Attitude,Attitude of support person,66,Angelus Oaks,2901,United States,34.1678,-116.86433,No,0,301,No,'2',No,0,27.97,0.0,97.72,Yes,'92305'
3186,7727-SHVZV,56,0,43.83,,,54,Chico,4883,United States,39.745712,-121.84333,No,0,35808,No,'4',No,0,394.47,0.0,544.82,No,'95926'
3187,2180-DXNEG,46,27,25.54,Dissatisfaction,Product dissatisfaction,89,Harbor City,5239,United States,33.798266,-118.300237,No,0,24660,No,'1',Yes,0,306.48,0.0,1368.58,Yes,'90710'
3188,3106-ULWFW,32,16,26.41,Competitor,Competitor had better devices,95,Fontana,2887,United States,34.049671,-117.468896,Yes,0,29847,No,'1',Yes,0,211.28,0.0,838.68,Yes,'92337'
3189,0345-XMMUG,29,48,2.0,,,45,Ione,5119,United States,38.33788,-120.954202,Yes,6,9752,Yes,'5',Yes,0,92.0,0.0,4946.3,Yes,'95640'
3190,6621-NRZAK,40,0,46.9,,,56,Mount Hamilton,5975,United States,37.382909,-121.634151,Yes,7,38,Yes,'5',No,0,2954.7,0.0,4163.95,No,'95140'
3191,5840-NVDCG,32,30,20.12,,,43,Pacoima,3559,United States,34.255442,-118.421314,Yes,10,97318,Yes,'3',Yes,0,321.92,0.0,1436.77,Yes,'91331'
3192,7356-AYNJP,33,0,6.36,,,57,Stockton,5685,United States,38.029729,-121.387999,No,0,19109,No,'4',No,0,25.44,0.0,122.94,No,'95219'
3193,2272-JKMSI,42,57,13.25,,,49,Roseville,4306,United States,38.736685,-121.251984,Yes,5,25173,Yes,'4',Yes,0,821.5,0.0,7662.45,Yes,'95661'
3194,3791-LGQCY,68,29,33.81,Attitude,Attitude of support person,85,Loomis,4803,United States,38.809175,-121.171375,Yes,1,11191,Yes,'1',No,130,1893.36,0.0,7711.41,No,'95650'
3195,0786-VSSUD,68,24,0.0,Competitor,Competitor had better devices,92,San Diego,5692,United States,32.808814,-117.134694,No,0,25232,No,'1',No,0,0.0,0.0,679.85,Yes,'92123'
3196,9374-YOLBJ,29,0,25.1,,,27,Upper Lake,2053,United States,39.220368,-122.907693,Yes,9,2344,Yes,'4',No,0,25.1,0.0,44.35,No,'95485'
3197,5451-YHYPW,75,24,44.89,,,50,San Francisco,6205,United States,37.797526,-122.464531,Yes,2,2240,Yes,'3',No,120,3232.08,0.0,11795.78,No,'94129'
3198,6075-SLNIL,47,11,6.71,,,62,Desert Center,5393,United States,33.889605,-115.257009,No,0,964,No,'3',Yes,0,254.98,0.0,3946.18,Yes,'92239'
3199,6121-TNHBO,71,18,15.62,,,29,Sacramento,5428,United States,38.512569,-121.495184,No,0,44683,No,'3',No,0,984.06,0.0,6227.11,Yes,'95822'
3200,2368-GAKKQ,28,30,17.32,,,75,Sylmar,6424,United States,34.321621,-118.399841,No,0,81986,No,'4',Yes,0,1212.4,0.0,9151.65,Yes,'91342'
3201,4385-ZKVNW,58,52,46.54,,,21,San Francisco,4412,United States,37.7795,-122.419233,Yes,4,28998,Yes,'4',No,130,2047.76,0.0,4726.86,No,'94102'
3202,5025-GOOKI,46,0,33.86,,,51,San Geronimo,4277,United States,38.00474,-122.663717,No,0,548,No,'5',No,0,677.2,0.0,1024.85,No,'94963'
3203,3027-YNWZU,44,0,6.81,,,61,San Ramon,5538,United States,37.766556,-121.976784,Yes,5,44078,Yes,'5',No,0,435.84,0.0,2020.64,No,'94583'
3204,1552-TKMXS,37,0,5.95,,,69,Fresno,2127,United States,36.78724,-119.827813,Yes,0,35451,No,'3',No,0,249.9,0.0,1119.8,No,'93705'
3205,2159-TURXX,26,0,22.16,,,51,Weaverville,2483,United States,40.759401,-122.939337,No,0,3749,No,'4',No,0,110.8,0.0,206.35,No,'96093'
3206,4072-IPYLT,32,19,19.73,,,56,Randsburg,2161,United States,35.405722,-117.773354,Yes,3,117,Yes,'3',No,0,710.28,0.0,2525.28,Yes,'93554'
3207,4909-JOUPP,76,3,27.74,,,32,Tahoma,4319,United States,39.061227,-120.179546,Yes,5,1291,Yes,'4',Yes,0,1997.28,0.0,9895.73,Yes,'96142'
3208,3692-JHONH,70,18,27.74,,,57,Kettleman City,4499,United States,35.996923,-120.000951,Yes,9,1809,Yes,'5',No,90,1442.48,0.0,7154.33,No,'93239'
3209,4815-YOSUK,22,52,41.18,,,35,Aliso Viejo,4927,United States,33.571259,-117.731917,Yes,9,41237,Yes,'3',Yes,0,2964.96,0.0,10502.46,Yes,'92656'
3210,4701-LKOZD,64,7,29.53,,,78,Foresthill,5150,United States,39.031876,-120.811141,No,0,5714,No,'4',Yes,110,2067.1,0.0,8544.3,No,'95631'
3211,0220-EBGCE,58,28,14.14,Competitor,Competitor made better offer,67,Escondido,3273,United States,33.141265,-116.967221,No,0,48690,No,'1',Yes,0,28.28,0.0,195.58,Yes,'92027'
3212,8984-EYLLL,29,30,40.18,,,72,San Diego,5682,United States,32.741852,-117.243453,Yes,5,27959,Yes,'4',Yes,0,2571.52,23.67,9371.25,Yes,'92107'
3213,6497-TILVL,20,71,25.64,,,59,La Mirada,3097,United States,33.902045,-118.008961,Yes,1,47568,Yes,'3',No,0,179.48,0.0,529.83,Yes,'90638'
3214,2049-BAFNW,60,7,0.0,,,55,Vallejo,3929,United States,38.093701,-122.276589,No,0,159,No,'5',No,0,0.0,0.0,35.9,Yes,'94592'
3215,5419-CONWX,65,10,12.68,Competitor,Competitor had better devices,89,Pleasant Grove,2268,United States,38.833554,-121.498102,No,0,901,No,'1',Yes,0,50.72,0.0,493.57,Yes,'95668'
3216,9552-TGUZV,57,18,20.67,,,80,Upland,5413,United States,34.141146,-117.655583,Yes,8,23331,Yes,'3',No,0,165.36,0.0,823.46,Yes,'91784'
3217,1761-AEZZR,59,6,4.04,Other,Don't know,72,Guinda,5593,United States,38.830739,-122.196202,No,0,228,No,'2',No,0,4.04,0.0,83.59,Yes,'95637'
3218,5542-TBBWB,46,14,9.36,,,26,Lakeport,3358,United States,39.080469,-122.955176,No,0,11180,No,'4',No,10,9.36,0.0,89.26,No,'95453'
3219,5018-LXQQG,47,17,16.48,,,80,Torrance,4631,United States,33.807882,-118.347957,Yes,1,34873,Yes,'3',Yes,0,494.4,0.0,2417.9,Yes,'90505'
3220,5590-ZSKRV,62,18,38.78,,,43,Gardena,5614,United States,33.90139,-118.315697,Yes,1,26442,Yes,'3',No,0,310.24,0.0,792.49,Yes,'90249'
3221,6899-PPEEA,66,2,3.3,Attitude,Attitude of service provider,81,Vallejo,4448,United States,38.104705,-122.247387,No,0,37218,No,'2',No,0,122.1,0.0,3702.4,Yes,'94590'
3222,9152-AMKAK,50,10,22.95,,,26,Coalinga,2706,United States,36.186867,-120.387793,No,0,18036,No,'5',Yes,0,137.7,0.0,631.1,Yes,'93210'
3223,3707-GNWHM,28,42,21.8,Other,Don't know,93,Carmel Valley,4750,United States,36.414611,-121.6386,No,0,6691,No,'1',No,0,21.8,0.0,96.05,Yes,'93924'
3224,3247-MHJKM,27,0,42.15,,,72,Upland,3586,United States,34.141146,-117.655583,No,0,23331,No,'3',No,0,42.15,0.0,62.35,No,'91784'
3225,2371-KFUOG,54,14,32.67,,,26,Escondido,6409,United States,33.081478,-117.033814,No,0,49281,No,'3',Yes,0,1894.86,0.0,7615.81,Yes,'92025'
3226,5989-AXPUC,27,27,1.29,,,38,Garden Grove,4175,United States,33.787165,-117.931889,Yes,1,50641,Yes,'4',Yes,0,87.72,38.57,8039.2,Yes,'92840'
3227,6719-FGEDO,27,42,38.79,,,67,Whittier,6302,United States,33.976678,-118.065875,Yes,1,32148,Yes,'4',No,0,2792.88,0.0,9897.08,Yes,'90606'
3228,3070-FNFZQ,48,0,39.59,,,33,Happy Camp,4698,United States,41.831901,-123.487478,Yes,1,1294,Yes,'4',No,0,910.57,0.0,1389.32,No,'96039'
3229,4070-OKWVH,60,30,29.23,,,57,Mira Loma,6212,United States,33.999992,-117.535395,Yes,0,18980,No,'3',No,0,1519.96,0.0,6545.76,Yes,'91752'
3230,3334-CTHOL,51,4,43.49,Competitor,Competitor had better devices,71,Jackson,2041,United States,38.336216,-120.76901,No,0,6202,No,'2',No,0,43.49,0.0,93.44,Yes,'95642'
3231,1564-HJUVY,53,11,3.03,,,59,Modesto,2624,United States,37.639029,-120.964772,No,0,27135,No,'5',No,0,12.12,0.0,238.32,Yes,'95354'
3232,3523-QRQLL,22,76,35.04,Competitor,Competitor offered more data,94,Bieber,5922,United States,41.083464,-121.107929,Yes,1,595,Yes,'2',Yes,0,770.88,49.57,2219.51,Yes,'96009'
3233,8646-JCOMS,43,20,11.72,,,38,Maywood,4958,United States,33.988572,-118.186565,Yes,6,28094,Yes,'5',No,0,773.52,0.0,6904.47,Yes,'90270'
3234,2790-XUYMV,19,30,31.89,,,48,Mount Hamilton,4777,United States,37.382909,-121.634151,No,0,38,No,'4',No,0,2264.19,0.0,8293.14,Yes,'95140'
3235,1354-YZFNB,53,0,29.09,,,57,Mad River,5573,United States,40.390301,-123.412327,Yes,0,265,No,'4',No,0,116.36,0.0,185.16,No,'95552'
3236,8063-GBATB,74,25,31.17,Competitor,Competitor had better devices,80,Cobb,5172,United States,38.838088,-122.73203,No,0,1591,No,'1',Yes,0,841.59,0.0,3128.84,Yes,'95426'
3237,6339-RZCBJ,45,10,3.59,,,47,Colton,4063,United States,34.030915,-117.273201,No,0,52202,No,'4',Yes,0,172.32,0.0,3943.82,Yes,'92324'
3238,4981-FLTMF,35,15,1.54,,,76,Springville,4491,United States,36.245926,-118.693138,Yes,3,3546,Yes,'3',No,0,87.78,0.0,3775.63,Yes,'93265'
3239,6281-FKEWS,58,3,0.0,,,68,Berry Creek,3910,United States,39.657228,-121.37778,No,0,1279,No,'5',Yes,0,0.0,0.0,2265.0,Yes,'95916'
3240,1043-UXOVO,25,76,28.4,,,35,Sacramento,4955,United States,38.490508,-121.284171,No,0,592,No,'3',Yes,0,2016.4,0.0,10009.7,Yes,'95830'
3241,6621-YOBKI,46,0,31.78,,,76,San Ardo,2303,United States,35.996008,-120.85305,No,0,670,No,'4',No,0,158.9,0.0,251.65,No,'93450'
3242,6328-ZPBGN,67,22,3.62,Price,Extra data charges,71,Riverbank,4074,United States,37.734971,-120.954271,No,0,16525,No,'2',Yes,0,39.82,0.0,1037.47,Yes,'95367'
3243,9715-SBVSU,20,59,10.74,,,22,Loma Linda,3186,United States,34.049315,-117.255974,Yes,3,18068,Yes,'4',Yes,20,150.36,0.0,985.91,No,'92354'
3244,3170-GWYKC,30,48,22.88,,,62,Vernalis,5926,United States,37.609095,-121.263381,No,0,274,No,'4',Yes,0,1372.8,0.0,7609.55,Yes,'95385'
3245,7244-KXYZN,25,0,5.98,,,20,Modesto,4690,United States,37.670526,-120.877572,No,0,13343,No,'4',No,0,143.52,0.0,670.87,No,'95357'
3246,7529-ZDFXI,79,9,36.66,,,36,La Verne,4429,United States,34.144703,-117.770299,Yes,1,35530,Yes,'5',No,0,2089.62,0.0,7014.97,Yes,'91750'
3247,2748-MYRVK,22,59,8.38,Price,Long distance charges,71,Fresno,4776,United States,36.739385,-119.753649,No,0,47999,No,'3',Yes,0,527.94,0.0,6664.94,Yes,'93702'
3248,1963-SVUCV,59,7,28.37,Competitor,Competitor offered higher download speeds,78,Flournoy,5774,United States,39.84784,-122.544556,No,0,84,No,'2',No,30,28.37,0.0,103.67,No,'96029'
3249,5673-TIYIB,34,8,0.0,Other,Don't know,86,Torrance,3620,United States,33.833181,-118.292062,No,0,17058,No,'3',No,0,0.0,0.0,77.15,Yes,'90502'
3250,1839-UMACK,20,0,27.64,,,55,Pasadena,3756,United States,34.139402,-118.128658,No,0,23742,No,'5',No,0,1160.88,0.0,2110.73,No,'91106'
3251,4800-VHZKI,59,0,36.63,Competitor,Competitor made better offer,92,San Diego,3351,United States,32.85723,-117.209774,No,0,34902,No,'3',No,0,36.63,0.0,56.53,No,'92122'
3252,5842-POCOP,37,27,41.57,Competitor,Competitor offered higher download speeds,79,Randsburg,4356,United States,35.405722,-117.773354,Yes,1,117,Yes,'1',Yes,0,207.85,0.0,662.0,Yes,'93554'
3253,0626-QXNGV,55,0,37.98,,,68,Arcata,5613,United States,40.839958,-124.003757,Yes,7,19596,Yes,'5',No,0,2734.56,0.0,4511.01,No,'95521'
3254,5726-CVNYA,44,0,17.09,,,65,Cutler,3260,United States,36.497895,-119.285484,Yes,8,5519,Yes,'5',No,0,136.72,0.0,283.32,No,'93615'
3255,6119-SPUDB,40,2,0.0,,,73,Woodland,2653,United States,38.71967,-121.862416,No,0,38547,No,'3',No,0,0.0,0.0,1755.35,Yes,'95695'
3256,5549-ZGHFB,33,0,22.3,,,57,Glendale,6019,United States,34.13658,-118.245839,Yes,3,41390,Yes,'5',No,0,1115.0,0.0,2376.45,No,'91205'
3257,4121-AGSIN,44,0,36.45,,,47,Ben Lomond,4455,United States,37.078873,-122.090386,Yes,9,6407,Yes,'4',No,0,2114.1,9.22,3602.78,No,'95005'
3258,4686-GEFRM,23,42,45.24,,,57,Pioneertown,5582,United States,34.201108,-116.593456,Yes,5,354,Yes,'3',Yes,0,3166.8,0.0,10025.7,Yes,'92268'
3259,0236-HFWSV,49,15,48.93,Competitor,Competitor had better devices,77,Palmdale,5264,United States,34.557711,-118.029441,No,0,25370,No,'1',Yes,0,733.95,0.0,2178.6,Yes,'93552'
3260,5199-FPUSP,64,12,0.0,,,73,Esparto,3044,United States,38.834469,-122.127193,No,0,2756,No,'3',No,0,0.0,0.0,1113.95,Yes,'95627'
3261,2263-SFSQZ,46,0,16.85,,,37,San Jose,5461,United States,37.246064,-121.749494,Yes,7,14792,Yes,'4',No,0,859.35,0.0,2081.6,No,'95138'
3262,2378-VTKDH,76,7,8.59,,,69,Woodland,4073,United States,38.71967,-121.862416,Yes,9,38547,Yes,'5',No,0,558.35,0.0,7136.9,Yes,'95695'
3263,6890-PFRQX,56,8,12.21,,,24,Sacramento,4466,United States,38.567594,-121.437507,No,0,15975,No,'3',No,0,219.78,0.0,1419.18,Yes,'95819'
3264,4999-IEZLT,45,15,0.0,,,55,Susanville,5112,United States,40.559177,-120.612113,No,0,19440,No,'3',No,0,0.0,0.0,1983.15,Yes,'96130'
3265,9522-ZSINC,34,0,7.33,,,24,Santa Rosa,2252,United States,38.468893,-122.580539,No,0,25718,No,'3',No,0,95.29,0.0,349.09,No,'95409'
3266,9529-OFXHY,20,59,13.8,,,61,Elk Creek,5415,United States,39.53222,-122.594879,No,0,587,No,'3',No,0,207.0,0.0,1449.2,Yes,'95939'
3267,2027-CWDNU,45,28,28.04,,,63,Venice,5968,United States,33.991782,-118.479229,Yes,1,31021,Yes,'4',Yes,0,504.72,0.0,2106.22,Yes,'90291'
3268,8106-GWQOK,47,25,0.0,,,42,Warner Springs,2187,United States,33.323705,-116.626907,Yes,5,1205,Yes,'3',Yes,0,0.0,0.0,2193.2,Yes,'92086'
3269,1049-FYSYG,48,23,0.0,,,38,Temecula,5977,United States,33.507255,-117.029473,Yes,5,46171,Yes,'3',No,0,0.0,0.0,646.05,Yes,'92592'
3270,8515-OCTJS,61,0,19.75,Competitor,Competitor made better offer,94,Lemoore,4931,United States,36.303666,-119.825657,No,0,30419,No,'3',No,0,493.75,0.0,1185.85,No,'93245'
3271,9348-ROUAI,50,24,47.05,,,53,Honeydew,4617,United States,40.342928,-124.063329,Yes,5,82,Yes,'3',Yes,0,2775.95,0.0,7970.0,Yes,'95545'
3272,6941-PMGEP,26,42,43.99,Competitor,Competitor made better offer,90,Novato,3937,United States,38.135897,-122.563683,No,0,16429,No,'3',Yes,10,219.95,40.0,602.45,No,'94945'
3273,8490-BXHEO,67,14,38.79,,,27,Lucerne Valley,5137,United States,34.508417,-116.856103,No,0,5256,No,'5',No,0,698.22,0.0,2109.87,Yes,'92356'
3274,5846-NEQVZ,19,58,2.43,,,25,Mission Viejo,5328,United States,33.611945,-117.665867,Yes,3,46371,Yes,'4',Yes,0,172.53,0.0,5145.93,Yes,'92691'
3275,7771-CFQRQ,32,57,30.06,,,45,Mariposa,5144,United States,37.526791,-119.99437,Yes,0,10226,No,'3',Yes,80,1412.82,0.0,4500.07,No,'95338'
3276,4585-HETAI,25,58,48.48,Dissatisfaction,Service dissatisfaction,83,Huntington Park,5026,United States,33.97803,-118.217141,Yes,5,78114,Yes,'1',Yes,0,193.92,0.0,519.37,Yes,'90255'
3277,3887-PBQAO,48,0,22.49,,,78,Hermosa Beach,5741,United States,33.86532,-118.396336,Yes,4,18693,Yes,'4',No,0,1012.05,0.0,2228.65,No,'90254'
3278,1891-FZYSA,65,4,16.34,Competitor,Competitor had better devices,82,Piercy,6363,United States,39.955587,-123.681175,Yes,1,200,Yes,'1',No,110,1127.46,6.79,7373.82,No,'95587'
3279,6908-VVYHM,52,2,19.84,,,70,Pasadena,6358,United States,34.165383,-118.123752,Yes,1,38460,Yes,'5',Yes,110,1289.6,0.0,7330.6,No,'91104'
3280,0479-HMSWA,63,19,2.48,,,62,San Clemente,5980,United States,33.429488,-117.609432,No,0,34946,No,'5',Yes,0,64.48,0.0,2779.78,Yes,'92672'
3281,8642-GVWRF,25,26,28.86,Competitor,Competitor had better devices,65,Capitola,3039,United States,36.977025,-121.952864,Yes,1,9673,Yes,'1',No,0,57.72,0.0,222.72,Yes,'95010'
3282,7872-BAAZR,49,0,30.31,,,29,Norwalk,4670,United States,33.905963,-118.08263,Yes,10,103214,Yes,'5',No,0,1606.43,0.0,2614.33,No,'90650'
3283,2883-ILGWO,68,15,32.12,,,75,Compton,5838,United States,33.912246,-118.236773,No,0,29825,No,'5',No,90,1830.84,1.69,7833.1,No,'90222'
3284,8969-PRHFK,32,0,1.42,,,32,Red Bluff,4695,United States,40.186772,-122.388361,No,0,26438,No,'3',No,0,25.56,0.0,436.81,No,'96080'
3285,2522-WLNSF,74,23,12.33,,,34,Los Olivos,2225,United States,34.70434,-120.02609,Yes,2,1317,Yes,'4',No,0,419.22,0.0,2525.52,Yes,'93441'
3286,4236-XPXAV,45,25,9.23,Other,Moved,74,Dunnigan,2283,United States,38.931425,-121.946081,Yes,1,19,Yes,'2',Yes,0,46.15,0.0,511.2,Yes,'95937'
3287,1602-IJQQE,42,9,29.11,Competitor,Competitor had better devices,92,Whittier,2220,United States,33.972119,-118.020188,No,0,26265,No,'1',No,0,116.44,0.0,454.54,Yes,'90602'
3288,0222-CNVPT,69,19,0.0,,,67,Sacramento,4865,United States,38.53508,-121.444144,No,0,37031,No,'3',Yes,0,0.0,0.0,2555.05,Yes,'95820'
3289,7188-CBBBA,59,6,27.68,,,35,Rowland Heights,6153,United States,33.976753,-117.897367,No,0,46342,No,'5',No,80,1799.2,0.0,8033.05,No,'91748'
3290,5348-CAGXB,60,22,33.36,,,79,Irvine,2325,United States,33.680302,-117.833296,No,0,22499,No,'4',No,0,400.32,0.0,1422.07,Yes,'92614'
3291,9711-FJTBX,60,10,11.48,,,28,Pittsburg,5058,United States,38.006047,-121.916834,Yes,4,78816,Yes,'4',No,0,642.88,0.0,5436.68,Yes,'94565'
3292,2002-MZHWP,24,0,26.12,Price,Long distance charges,76,Delhi,3820,United States,37.422961,-120.765493,No,0,10159,No,'2',No,0,26.12,0.0,46.62,No,'95315'
3293,2519-LBNQL,80,15,22.95,,,73,Artesia,4040,United States,33.867593,-118.080637,Yes,2,16398,Yes,'4',Yes,0,1377.0,41.23,7675.22,Yes,'90701'
3294,8637-XJIVR,34,56,25.34,Attitude,Attitude of support person,86,Marina Del Rey,5806,United States,33.977468,-118.445475,No,0,18058,No,'1',No,80,304.08,0.0,1311.43,No,'90292'
3295,5150-ITWWB,65,28,37.78,,,40,Hamilton City,4496,United States,39.732767,-122.042298,No,0,1931,No,'4',Yes,0,113.34,0.0,449.09,Yes,'95951'
3296,3934-HXCFZ,33,7,19.2,Dissatisfaction,Service dissatisfaction,76,Pinecrest,5338,United States,38.224869,-119.755729,Yes,1,235,Yes,'1',No,0,441.6,0.0,2628.0,Yes,'95364'
3297,5135-GRQJV,75,19,5.6,,,47,Cantua Creek,6051,United States,36.488056,-120.407691,Yes,4,1766,Yes,'3',Yes,0,403.2,0.0,8735.15,Yes,'93608'
3298,5787-KXGIY,54,0,2.61,,,42,Palo Alto,4035,United States,37.45809,-122.115398,Yes,3,45499,Yes,'3',No,0,187.92,0.0,1492.72,No,'94303'
3299,7526-IVLYU,46,0,35.59,,,55,San Francisco,4852,United States,37.791998,-122.408653,No,0,13723,No,'5',No,0,106.77,0.0,175.12,No,'94108'
3300,9026-LHEVG,45,21,0.0,,,24,Boulevard,2973,United States,32.677097,-116.304991,No,0,1509,No,'4',Yes,20,0.0,0.0,379.4,No,'91905'
3301,5167-ZFFMM,64,24,8.56,Competitor,Competitor made better offer,81,San Diego,3424,United States,32.85723,-117.209774,No,0,34902,No,'3',Yes,0,8.56,0.0,99.41,Yes,'92122'
3302,7776-QGYJC,64,76,40.68,,,25,Shasta Lake,2042,United States,40.692523,-122.369876,Yes,7,6277,Yes,'5',No,0,1586.52,0.0,4693.82,Yes,'96019'
3303,2599-CZABP,57,19,44.95,,,51,Meridian,4612,United States,39.068071,-121.832638,Yes,1,776,Yes,'3',No,0,629.3,0.0,1270.55,Yes,'95957'
3304,6546-OPBBH,40,0,42.55,,,26,Santa Ana,5895,United States,33.719869,-117.907063,Yes,1,91188,Yes,'5',No,0,2170.05,0.0,3386.4,No,'92704'
3305,7531-GQHME,34,0,38.96,,,56,San Jacinto,4996,United States,33.806708,-117.02007,No,0,4456,No,'4',No,0,467.52,0.0,732.97,No,'92582'
3306,1769-GRUIK,19,26,2.76,,,28,Gridley,4911,United States,39.346898,-121.759537,No,0,9763,No,'5',No,150,49.68,0.0,1447.43,No,'95948'
3307,2361-FJWNO,55,12,0.0,,,38,Rancho Cucamonga,5323,United States,34.245289,-117.642503,No,0,23079,No,'3',No,130,0.0,0.0,1512.9,No,'91737'
3308,9576-SYUHJ,29,69,12.69,,,37,Long Beach,3194,United States,33.797638,-118.11662,No,0,38902,No,'3',No,50,469.53,17.5,3871.28,No,'90815'
3309,4476-OSWTN,73,14,8.3,,,25,Witter Springs,4887,United States,39.222323,-122.985488,Yes,2,240,Yes,'3',No,0,572.7,0.0,8182.8,Yes,'95493'
3310,9013-AQORL,26,48,0.0,,,52,Ramona,4106,United States,33.044541,-116.833922,No,0,33104,No,'3',Yes,0,0.0,0.0,2108.35,Yes,'92065'
3311,5712-AHQNN,36,12,26.55,,,65,Whittier,3826,United States,34.007353,-118.033683,No,0,32050,No,'5',No,0,1141.65,0.0,5095.75,Yes,'90601'
3312,1820-TQVEV,27,48,49.43,Attitude,Attitude of support person,76,Madera,3042,United States,37.004068,-119.930027,No,0,49247,No,'2',Yes,0,49.43,0.0,118.98,Yes,'93638'
3313,0363-SVHYR,28,59,10.11,,,60,Paramount,6452,United States,33.897122,-118.164432,Yes,10,55306,Yes,'4',Yes,0,717.81,0.0,6981.61,Yes,'90723'
3314,5651-CPDND,45,14,13.51,,,38,San Leandro,3903,United States,37.704384,-122.126703,No,0,36568,No,'4',No,0,135.1,0.0,627.2,Yes,'94578'
3315,9053-EJUNL,35,16,41.85,,,77,Mecca,3259,United States,33.543835,-115.993906,No,0,8768,No,'5',No,0,1715.85,2.21,5359.39,Yes,'92254'
3316,3404-JNXAX,40,27,29.56,,,36,Ukiah,6032,United States,39.134075,-123.23422,Yes,9,30988,Yes,'4',No,0,1507.56,0.0,5624.46,Yes,'95482'
3317,4795-WRNVT,32,26,11.56,,,54,Pomona,3885,United States,34.067932,-117.785168,No,0,36057,No,'3',No,0,462.4,0.0,3048.4,Yes,'91768'
